Source,Target,Weight,Type
3,170.0,2,Directed
3,176.0,4,Directed
3,179.0,4,Directed
3,189.0,3,Directed
3,190.0,1,Directed
3,202.0,1,Directed
4,0.0,1,Directed
4,1.0,6,Directed
4,2.0,8,Directed
4,5.0,1,Directed
4,6.0,25,Directed
4,8.0,14,Directed
4,9.0,11,Directed
4,11.0,37,Directed
4,14.0,4,Directed
4,16.0,99,Directed
4,17.0,1,Directed
4,18.0,12,Directed
4,19.0,83,Directed
4,20.0,46,Directed
4,21.0,9,Directed
4,23.0,3,Directed
4,24.0,64,Directed
4,26.0,2,Directed
4,27.0,2,Directed
4,29.0,7,Directed
4,30.0,17,Directed
4,31.0,6,Directed
4,32.0,2,Directed
4,33.0,12,Directed
4,34.0,33,Directed
4,36.0,6,Directed
4,38.0,11,Directed
4,39.0,4,Directed
4,40.0,30,Directed
4,42.0,5,Directed
4,44.0,27,Directed
4,45.0,6,Directed
4,46.0,11,Directed
4,47.0,1,Directed
4,48.0,40,Directed
4,49.0,1,Directed
4,50.0,1,Directed
4,51.0,12,Directed
4,53.0,7,Directed
4,54.0,34,Directed
4,55.0,3,Directed
4,58.0,67,Directed
4,59.0,43,Directed
4,60.0,32,Directed
4,61.0,3,Directed
4,62.0,16,Directed
4,63.0,15,Directed
4,64.0,3,Directed
4,65.0,1,Directed
4,66.0,54,Directed
4,72.0,2,Directed
4,75.0,3,Directed
4,77.0,12,Directed
4,79.0,7,Directed
4,85.0,45,Directed
4,87.0,40,Directed
4,89.0,5,Directed
4,92.0,1,Directed
4,93.0,39,Directed
4,94.0,24,Directed
4,96.0,1,Directed
4,97.0,3,Directed
4,98.0,6,Directed
4,100.0,12,Directed
4,102.0,17,Directed
4,106.0,2,Directed
4,107.0,27,Directed
4,108.0,4,Directed
4,109.0,15,Directed
4,111.0,25,Directed
4,113.0,25,Directed
4,114.0,8,Directed
4,115.0,55,Directed
4,116.0,5,Directed
4,119.0,2,Directed
4,123.0,5,Directed
4,124.0,1,Directed
4,126.0,40,Directed
4,127.0,2,Directed
4,129.0,8,Directed
4,130.0,3,Directed
4,136.0,1,Directed
4,138.0,9,Directed
4,142.0,4,Directed
4,143.0,2,Directed
4,147.0,1,Directed
4,149.0,8,Directed
4,153.0,2,Directed
4,154.0,73,Directed
4,160.0,1,Directed
4,164.0,7,Directed
4,166.0,9,Directed
4,167.0,1,Directed
4,169.0,7,Directed
4,170.0,4,Directed
4,179.0,3,Directed
4,189.0,1,Directed
4,193.0,1,Directed
4,197.0,1,Directed
5,1.0,8,Directed
5,3.0,39,Directed
5,6.0,1,Directed
5,11.0,2,Directed
5,12.0,8,Directed
5,18.0,4,Directed
5,19.0,11,Directed
5,20.0,2,Directed
5,22.0,1,Directed
5,25.0,21,Directed
5,28.0,30,Directed
5,29.0,4,Directed
5,31.0,2,Directed
5,32.0,3,Directed
5,33.0,1,Directed
5,34.0,2,Directed
5,35.0,5,Directed
5,37.0,5,Directed
5,38.0,3,Directed
5,39.0,7,Directed
5,40.0,3,Directed
5,41.0,15,Directed
5,42.0,4,Directed
5,45.0,1,Directed
5,47.0,3,Directed
5,48.0,1,Directed
5,49.0,17,Directed
5,50.0,1,Directed
5,51.0,1,Directed
5,54.0,1,Directed
5,55.0,8,Directed
5,59.0,7,Directed
5,60.0,3,Directed
5,62.0,1,Directed
5,64.0,1,Directed
5,65.0,1,Directed
5,66.0,5,Directed
5,70.0,53,Directed
5,71.0,47,Directed
5,72.0,2,Directed
5,73.0,4,Directed
5,75.0,5,Directed
5,77.0,2,Directed
5,78.0,2,Directed
5,79.0,6,Directed
5,80.0,23,Directed
5,81.0,49,Directed
5,83.0,10,Directed
5,84.0,6,Directed
5,85.0,2,Directed
5,89.0,3,Directed
5,92.0,1,Directed
5,93.0,6,Directed
5,95.0,2,Directed
5,103.0,1,Directed
5,104.0,10,Directed
5,107.0,2,Directed
5,108.0,1,Directed
5,118.0,23,Directed
5,124.0,7,Directed
5,130.0,3,Directed
5,132.0,1,Directed
5,135.0,10,Directed
5,140.0,1,Directed
5,142.0,27,Directed
5,143.0,3,Directed
5,145.0,1,Directed
5,147.0,4,Directed
5,150.0,23,Directed
5,154.0,3,Directed
5,156.0,1,Directed
5,160.0,4,Directed
5,164.0,18,Directed
5,166.0,2,Directed
5,169.0,2,Directed
5,171.0,2,Directed
5,176.0,24,Directed
5,183.0,2,Directed
5,187.0,8,Directed
5,189.0,2,Directed
6,0.0,4,Directed
6,1.0,13,Directed
6,2.0,11,Directed
6,4.0,22,Directed
6,5.0,2,Directed
6,7.0,47,Directed
6,8.0,37,Directed
6,9.0,2,Directed
6,11.0,16,Directed
6,12.0,3,Directed
6,13.0,2,Directed
6,14.0,33,Directed
6,16.0,26,Directed
6,17.0,1,Directed
6,18.0,34,Directed
6,19.0,67,Directed
6,20.0,29,Directed
6,21.0,10,Directed
6,22.0,2,Directed
6,23.0,10,Directed
6,24.0,17,Directed
6,27.0,5,Directed
6,28.0,1,Directed
6,29.0,42,Directed
6,30.0,3,Directed
6,31.0,2,Directed
6,32.0,6,Directed
6,33.0,2,Directed
6,34.0,32,Directed
6,36.0,3,Directed
6,38.0,8,Directed
6,39.0,13,Directed
6,40.0,44,Directed
6,41.0,3,Directed
6,42.0,24,Directed
6,44.0,22,Directed
6,45.0,4,Directed
6,46.0,9,Directed
6,47.0,2,Directed
6,48.0,3,Directed
6,49.0,3,Directed
6,50.0,3,Directed
6,51.0,8,Directed
6,53.0,7,Directed
6,54.0,3,Directed
6,55.0,6,Directed
6,58.0,33,Directed
6,59.0,24,Directed
6,60.0,34,Directed
6,61.0,4,Directed
6,62.0,16,Directed
6,63.0,30,Directed
6,64.0,5,Directed
6,65.0,8,Directed
6,66.0,42,Directed
6,67.0,2,Directed
6,68.0,6,Directed
6,69.0,3,Directed
6,70.0,12,Directed
6,71.0,1,Directed
6,72.0,8,Directed
6,73.0,1,Directed
6,75.0,4,Directed
6,77.0,7,Directed
6,78.0,1,Directed
6,79.0,5,Directed
6,83.0,6,Directed
6,84.0,3,Directed
6,85.0,12,Directed
6,87.0,11,Directed
6,89.0,4,Directed
6,91.0,1,Directed
6,92.0,3,Directed
6,93.0,24,Directed
6,94.0,2,Directed
6,96.0,6,Directed
6,97.0,5,Directed
6,98.0,4,Directed
6,100.0,15,Directed
6,101.0,1,Directed
6,102.0,7,Directed
6,106.0,16,Directed
6,107.0,21,Directed
6,109.0,1,Directed
6,111.0,8,Directed
6,113.0,11,Directed
6,114.0,22,Directed
6,115.0,3,Directed
6,116.0,5,Directed
6,117.0,1,Directed
6,118.0,4,Directed
6,121.0,1,Directed
6,122.0,1,Directed
6,124.0,1,Directed
6,126.0,8,Directed
6,127.0,7,Directed
6,130.0,1,Directed
6,136.0,1,Directed
6,138.0,19,Directed
6,139.0,1,Directed
6,140.0,1,Directed
6,141.0,1,Directed
6,143.0,7,Directed
6,151.0,1,Directed
6,152.0,2,Directed
6,153.0,1,Directed
6,154.0,28,Directed
6,155.0,4,Directed
6,156.0,1,Directed
6,160.0,2,Directed
6,164.0,40,Directed
6,166.0,10,Directed
6,167.0,1,Directed
6,169.0,21,Directed
6,170.0,4,Directed
6,173.0,1,Directed
6,174.0,3,Directed
6,175.0,1,Directed
6,179.0,8,Directed
6,189.0,1,Directed
6,192.0,1,Directed
7,0.0,1,Directed
7,1.0,14,Directed
7,2.0,5,Directed
7,4.0,2,Directed
7,6.0,55,Directed
7,8.0,8,Directed
7,10.0,5,Directed
7,11.0,7,Directed
7,12.0,2,Directed
7,13.0,2,Directed
7,14.0,51,Directed
7,16.0,26,Directed
7,18.0,29,Directed
7,19.0,12,Directed
7,20.0,13,Directed
7,21.0,4,Directed
7,22.0,3,Directed
7,23.0,7,Directed
7,24.0,2,Directed
7,27.0,1,Directed
7,28.0,2,Directed
7,29.0,42,Directed
7,30.0,11,Directed
7,31.0,11,Directed
7,32.0,6,Directed
7,33.0,1,Directed
7,34.0,18,Directed
7,35.0,1,Directed
7,36.0,2,Directed
7,38.0,17,Directed
7,39.0,5,Directed
7,40.0,97,Directed
7,42.0,37,Directed
7,44.0,2,Directed
7,46.0,1,Directed
7,47.0,8,Directed
7,49.0,2,Directed
7,50.0,6,Directed
7,51.0,2,Directed
7,52.0,1,Directed
7,53.0,97,Directed
7,54.0,6,Directed
7,55.0,4,Directed
7,56.0,2,Directed
7,58.0,11,Directed
7,59.0,12,Directed
7,60.0,35,Directed
7,62.0,4,Directed
7,63.0,1,Directed
7,64.0,1,Directed
7,66.0,105,Directed
7,67.0,55,Directed
7,68.0,8,Directed
7,69.0,3,Directed
7,72.0,3,Directed
7,75.0,9,Directed
7,77.0,19,Directed
7,78.0,65,Directed
7,80.0,1,Directed
7,83.0,7,Directed
7,84.0,7,Directed
7,85.0,2,Directed
7,87.0,3,Directed
7,92.0,4,Directed
7,93.0,139,Directed
7,94.0,1,Directed
7,96.0,2,Directed
7,97.0,7,Directed
7,98.0,1,Directed
7,100.0,1,Directed
7,102.0,2,Directed
7,104.0,1,Directed
7,106.0,16,Directed
7,107.0,5,Directed
7,113.0,18,Directed
7,114.0,1,Directed
7,117.0,71,Directed
7,118.0,1,Directed
7,122.0,2,Directed
7,124.0,1,Directed
7,126.0,1,Directed
7,127.0,11,Directed
7,137.0,5,Directed
7,138.0,18,Directed
7,143.0,1,Directed
7,154.0,15,Directed
7,160.0,3,Directed
7,164.0,7,Directed
7,165.0,2,Directed
7,166.0,30,Directed
7,167.0,14,Directed
7,169.0,25,Directed
7,170.0,7,Directed
7,172.0,1,Directed
7,174.0,6,Directed
7,178.0,13,Directed
7,179.0,34,Directed
7,190.0,2,Directed
7,199.0,1,Directed
8,0.0,1,Directed
8,1.0,67,Directed
8,2.0,5,Directed
8,3.0,8,Directed
8,4.0,5,Directed
8,6.0,15,Directed
8,7.0,13,Directed
8,9.0,1,Directed
8,11.0,5,Directed
8,12.0,6,Directed
8,13.0,1,Directed
8,14.0,22,Directed
8,16.0,2,Directed
8,17.0,2,Directed
8,18.0,68,Directed
8,19.0,30,Directed
8,20.0,40,Directed
8,21.0,1,Directed
8,22.0,1,Directed
8,23.0,4,Directed
8,24.0,1,Directed
8,25.0,2,Directed
8,27.0,2,Directed
8,28.0,28,Directed
8,29.0,99,Directed
8,30.0,7,Directed
8,31.0,26,Directed
8,32.0,44,Directed
8,34.0,12,Directed
8,37.0,9,Directed
8,38.0,28,Directed
8,39.0,23,Directed
8,40.0,112,Directed
8,41.0,19,Directed
8,42.0,12,Directed
8,44.0,4,Directed
8,45.0,2,Directed
8,46.0,1,Directed
8,47.0,11,Directed
8,49.0,30,Directed
8,50.0,15,Directed
8,51.0,7,Directed
8,53.0,8,Directed
8,55.0,43,Directed
8,58.0,29,Directed
8,59.0,26,Directed
8,60.0,36,Directed
8,62.0,3,Directed
8,63.0,2,Directed
8,64.0,1,Directed
8,66.0,65,Directed
8,67.0,6,Directed
8,70.0,6,Directed
8,71.0,7,Directed
8,72.0,23,Directed
8,73.0,1,Directed
8,75.0,13,Directed
8,77.0,1,Directed
8,78.0,35,Directed
8,79.0,1,Directed
8,80.0,4,Directed
8,82.0,1,Directed
8,83.0,14,Directed
8,84.0,3,Directed
8,85.0,2,Directed
8,87.0,5,Directed
8,89.0,15,Directed
8,91.0,4,Directed
8,92.0,20,Directed
8,93.0,12,Directed
8,98.0,4,Directed
8,100.0,4,Directed
8,101.0,7,Directed
8,102.0,1,Directed
8,104.0,2,Directed
8,106.0,1,Directed
8,107.0,40,Directed
8,109.0,6,Directed
8,113.0,14,Directed
8,116.0,1,Directed
8,117.0,4,Directed
8,118.0,5,Directed
8,122.0,1,Directed
8,124.0,18,Directed
8,126.0,2,Directed
8,127.0,34,Directed
8,130.0,2,Directed
8,132.0,1,Directed
8,134.0,2,Directed
8,138.0,5,Directed
8,141.0,1,Directed
8,142.0,1,Directed
8,143.0,12,Directed
8,146.0,1,Directed
8,147.0,3,Directed
8,150.0,4,Directed
8,153.0,2,Directed
8,154.0,13,Directed
8,159.0,22,Directed
8,160.0,8,Directed
8,164.0,19,Directed
8,166.0,60,Directed
8,169.0,55,Directed
8,170.0,44,Directed
8,171.0,1,Directed
8,172.0,1,Directed
8,175.0,1,Directed
8,178.0,4,Directed
8,179.0,33,Directed
8,184.0,1,Directed
8,189.0,2,Directed
8,191.0,1,Directed
8,198.0,1,Directed
8,199.0,1,Directed
8,200.0,1,Directed
9,1.0,3,Directed
9,4.0,2,Directed
9,6.0,2,Directed
9,8.0,3,Directed
9,11.0,2,Directed
9,16.0,2,Directed
9,17.0,3,Directed
9,18.0,3,Directed
9,19.0,15,Directed
9,20.0,4,Directed
9,22.0,1,Directed
9,27.0,39,Directed
9,29.0,1,Directed
9,30.0,1,Directed
9,32.0,1,Directed
9,33.0,12,Directed
9,34.0,6,Directed
9,39.0,7,Directed
9,40.0,1,Directed
9,42.0,1,Directed
9,45.0,23,Directed
9,49.0,1,Directed
9,51.0,27,Directed
9,55.0,1,Directed
9,59.0,34,Directed
9,60.0,2,Directed
9,62.0,1,Directed
9,64.0,23,Directed
9,66.0,1,Directed
9,76.0,1,Directed
9,78.0,2,Directed
9,79.0,3,Directed
9,80.0,1,Directed
9,82.0,2,Directed
9,83.0,1,Directed
9,85.0,1,Directed
9,87.0,2,Directed
9,89.0,10,Directed
9,93.0,3,Directed
9,94.0,1,Directed
9,95.0,6,Directed
9,98.0,18,Directed
9,100.0,9,Directed
9,107.0,12,Directed
9,109.0,5,Directed
9,113.0,1,Directed
9,114.0,34,Directed
9,118.0,2,Directed
9,120.0,9,Directed
9,125.0,4,Directed
9,126.0,15,Directed
9,129.0,12,Directed
9,131.0,4,Directed
9,132.0,3,Directed
9,139.0,1,Directed
9,140.0,2,Directed
9,145.0,2,Directed
9,154.0,2,Directed
9,156.0,6,Directed
9,160.0,3,Directed
9,163.0,1,Directed
9,164.0,1,Directed
9,169.0,1,Directed
9,170.0,1,Directed
9,174.0,1,Directed
9,177.0,2,Directed
10,0.0,20,Directed
10,2.0,8,Directed
10,7.0,3,Directed
10,8.0,2,Directed
10,13.0,10,Directed
10,14.0,8,Directed
10,17.0,1,Directed
10,19.0,1,Directed
10,20.0,3,Directed
10,21.0,1,Directed
10,23.0,5,Directed
10,29.0,4,Directed
10,30.0,11,Directed
10,34.0,11,Directed
10,36.0,5,Directed
10,37.0,1,Directed
10,40.0,3,Directed
10,42.0,8,Directed
10,44.0,24,Directed
10,46.0,6,Directed
10,48.0,1,Directed
10,53.0,32,Directed
10,54.0,1,Directed
10,55.0,1,Directed
10,58.0,5,Directed
10,60.0,3,Directed
10,61.0,1,Directed
10,62.0,25,Directed
10,63.0,3,Directed
10,66.0,12,Directed
10,67.0,1,Directed
10,68.0,14,Directed
10,69.0,4,Directed
10,72.0,1,Directed
10,76.0,1,Directed
10,77.0,6,Directed
10,78.0,1,Directed
10,81.0,1,Directed
10,93.0,21,Directed
10,96.0,16,Directed
10,97.0,40,Directed
10,102.0,1,Directed
10,104.0,1,Directed
10,106.0,10,Directed
10,107.0,2,Directed
10,108.0,2,Directed
10,115.0,1,Directed
10,117.0,4,Directed
10,122.0,1,Directed
10,123.0,3,Directed
10,130.0,2,Directed
10,134.0,1,Directed
10,136.0,22,Directed
10,137.0,4,Directed
10,138.0,7,Directed
10,148.0,10,Directed
10,154.0,1,Directed
10,157.0,12,Directed
10,160.0,2,Directed
10,166.0,1,Directed
10,168.0,1,Directed
10,172.0,16,Directed
10,173.0,7,Directed
10,174.0,26,Directed
10,179.0,10,Directed
10,197.0,1,Directed
11,0.0,2,Directed
11,1.0,5,Directed
11,4.0,42,Directed
11,5.0,1,Directed
11,6.0,14,Directed
11,7.0,8,Directed
11,8.0,3,Directed
11,9.0,8,Directed
11,12.0,1,Directed
11,14.0,10,Directed
11,15.0,2,Directed
11,16.0,28,Directed
11,17.0,17,Directed
11,18.0,12,Directed
11,19.0,19,Directed
11,20.0,36,Directed
11,23.0,4,Directed
11,24.0,17,Directed
11,25.0,1,Directed
11,26.0,1,Directed
11,27.0,27,Directed
11,28.0,1,Directed
11,29.0,8,Directed
11,30.0,1,Directed
11,31.0,4,Directed
11,32.0,2,Directed
11,33.0,7,Directed
11,34.0,13,Directed
11,36.0,8,Directed
11,38.0,3,Directed
11,39.0,18,Directed
11,40.0,14,Directed
11,41.0,7,Directed
11,42.0,8,Directed
11,44.0,10,Directed
11,45.0,22,Directed
11,46.0,3,Directed
11,48.0,2,Directed
11,49.0,1,Directed
11,51.0,30,Directed
11,52.0,1,Directed
11,53.0,2,Directed
11,54.0,19,Directed
11,55.0,1,Directed
11,58.0,15,Directed
11,59.0,23,Directed
11,60.0,46,Directed
11,61.0,2,Directed
11,62.0,11,Directed
11,63.0,4,Directed
11,64.0,15,Directed
11,65.0,1,Directed
11,66.0,51,Directed
11,67.0,3,Directed
11,68.0,1,Directed
11,74.0,3,Directed
11,75.0,4,Directed
11,76.0,2,Directed
11,77.0,3,Directed
11,78.0,1,Directed
11,79.0,6,Directed
11,80.0,1,Directed
11,83.0,5,Directed
11,85.0,19,Directed
11,87.0,24,Directed
11,89.0,6,Directed
11,92.0,1,Directed
11,93.0,33,Directed
11,94.0,1,Directed
11,95.0,5,Directed
11,96.0,1,Directed
11,97.0,4,Directed
11,98.0,34,Directed
11,100.0,12,Directed
11,102.0,3,Directed
11,105.0,1,Directed
11,106.0,2,Directed
11,107.0,52,Directed
11,108.0,3,Directed
11,109.0,3,Directed
11,111.0,6,Directed
11,113.0,13,Directed
11,114.0,26,Directed
11,115.0,14,Directed
11,116.0,1,Directed
11,117.0,2,Directed
11,118.0,2,Directed
11,123.0,1,Directed
11,124.0,1,Directed
11,126.0,34,Directed
11,127.0,2,Directed
11,129.0,11,Directed
11,130.0,1,Directed
11,132.0,2,Directed
11,138.0,12,Directed
11,139.0,2,Directed
11,140.0,1,Directed
11,143.0,1,Directed
11,144.0,3,Directed
11,147.0,1,Directed
11,150.0,1,Directed
11,151.0,2,Directed
11,152.0,1,Directed
11,153.0,1,Directed
11,154.0,38,Directed
11,158.0,1,Directed
11,160.0,5,Directed
11,162.0,2,Directed
11,163.0,2,Directed
11,164.0,12,Directed
11,165.0,3,Directed
11,166.0,2,Directed
11,167.0,2,Directed
11,169.0,8,Directed
11,170.0,3,Directed
11,174.0,3,Directed
11,176.0,1,Directed
11,179.0,3,Directed
11,186.0,1,Directed
12,1.0,22,Directed
12,3.0,12,Directed
12,4.0,1,Directed
12,5.0,6,Directed
12,8.0,7,Directed
12,11.0,1,Directed
12,13.0,1,Directed
12,14.0,1,Directed
12,18.0,10,Directed
12,19.0,11,Directed
12,20.0,2,Directed
12,25.0,1,Directed
12,28.0,23,Directed
12,29.0,67,Directed
12,31.0,2,Directed
12,32.0,14,Directed
12,35.0,5,Directed
12,37.0,22,Directed
12,38.0,3,Directed
12,39.0,20,Directed
12,40.0,6,Directed
12,41.0,25,Directed
12,45.0,4,Directed
12,47.0,2,Directed
12,49.0,13,Directed
12,50.0,2,Directed
12,54.0,1,Directed
12,55.0,35,Directed
12,59.0,7,Directed
12,60.0,5,Directed
12,62.0,1,Directed
12,63.0,1,Directed
12,66.0,8,Directed
12,69.0,1,Directed
12,70.0,3,Directed
12,71.0,5,Directed
12,72.0,38,Directed
12,75.0,13,Directed
12,77.0,1,Directed
12,78.0,1,Directed
12,79.0,6,Directed
12,80.0,4,Directed
12,81.0,2,Directed
12,83.0,11,Directed
12,84.0,12,Directed
12,89.0,4,Directed
12,91.0,3,Directed
12,92.0,5,Directed
12,95.0,1,Directed
12,96.0,1,Directed
12,97.0,1,Directed
12,98.0,2,Directed
12,100.0,1,Directed
12,104.0,2,Directed
12,113.0,3,Directed
12,118.0,13,Directed
12,120.0,1,Directed
12,124.0,9,Directed
12,127.0,6,Directed
12,135.0,1,Directed
12,138.0,3,Directed
12,142.0,1,Directed
12,143.0,23,Directed
12,147.0,4,Directed
12,150.0,8,Directed
12,151.0,1,Directed
12,154.0,1,Directed
12,159.0,1,Directed
12,160.0,13,Directed
12,164.0,10,Directed
12,166.0,6,Directed
12,167.0,2,Directed
12,169.0,5,Directed
12,170.0,4,Directed
12,176.0,4,Directed
12,179.0,6,Directed
12,181.0,1,Directed
12,189.0,1,Directed
12,192.0,1,Directed
